"","atopid","member","yrent","moent","ineffect","estmode","pubsecr","secrart","length","defense","offense","neutral","nonagg","consul","active","notaiden","terrres","specthrt","milaid","base","armred","ecaid","StateAbb","StateName"
"1648",4985,570,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LES","Lesotho"
"1649",4985,570,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"LES","Lesotho"
"1650",3015,620,1953,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"LIB","Libya"
"1651",3205,620,1964,9,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"LIB","Libya"
"1652",3235,620,1953,7,0,1,0,0,240,1,0,0,0,1,1,0,1,0,3,3,0,1,"LIB","Libya"
"1653",3295,620,1955,8,0,1,0,0,240,0,0,0,0,1,0,0,0,2,0,0,0,3,"LIB","Libya"
"1654",3325,620,1957,1,0,1,0,0,NA,1,0,0,1,1,1,0,0,0,0,0,0,0,"LIB","Libya"
"1655",3725,620,1974,3,0,1,0,0,NA,1,0,0,0,0,1,NA,NA,NA,3,NA,NA,NA,"LIB","Libya"
"1656",3748,620,1975,12,0,0,0,0,NA,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"LIB","Libya"
"1657",3807,620,1977,12,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"LIB","Libya"
"1658",3860,620,1980,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,"LIB","Libya"
"1659",3863,620,1980,9,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,"LIB","Libya"
"1660",3903,620,1981,8,0,1,0,0,0,1,0,0,0,1,1,0,0,NA,0,0,0,0,"LIB","Libya"
"1661",3940,620,1982,9,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIB","Libya"
"1662",3945,620,1983,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIB","Libya"
"1663",3960,620,1984,8,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"LIB","Libya"
"1664",3963,620,1984,11,0,1,0,0,60,1,0,0,0,0,1,0,0,0,0,0,0,0,"LIB","Libya"
"1665",3995,620,1989,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"LIB","Libya"
"1666",4953,620,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIB","Libya"
"1667",4953,620,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"LIB","Libya"
"1668",5055,620,2006,1,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"LIB","Libya"
"1669",6030,620,2008,8,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"LIB","Libya"
"1670",6030,620,2011,12,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"LIB","Libya"
"1671",3740,223,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LIE","Liechtenstein"
"1672",3740,223,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LIE","Liechtenstein"
"1673",2185,368,1926,9,0,1,0,0,60,0,0,1,1,0,0,2,0,0,0,0,0,0,"LIT","Lithuania"
"1674",2185,368,1926,9,0,1,0,0,60,0,0,1,1,0,0,2,0,0,0,0,0,0,"LIT","Lithuania"
"1675",2345,368,1934,9,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1676",2345,368,1934,9,0,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1677",2485,368,1939,10,0,1,0,0,180,1,0,0,0,1,1,0,1,0,2,3,0,0,"LIT","Lithuania"
"1678",2485,368,1939,10,0,1,0,0,180,1,0,0,0,1,1,0,1,0,2,3,0,0,"LIT","Lithuania"
"1679",3180,368,2003,3,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"LIT","Lithuania"
"1680",3180,368,2003,3,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"LIT","Lithuania"
"1681",3740,368,1991,12,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1682",3740,368,1991,12,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1683",4055,368,1991,7,1,1,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,3,"LIT","Lithuania"
"1684",4055,368,1991,7,1,1,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,3,"LIT","Lithuania"
"1685",4063,368,1991,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1686",4063,368,1991,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1687",4140,368,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1688",4140,368,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1689",4175,368,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"LIT","Lithuania"
"1690",4175,368,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"LIT","Lithuania"
"1691",4215,368,1992,5,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1692",4215,368,1992,5,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1693",4320,368,1992,8,1,1,0,0,120,0,0,1,1,0,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1694",4320,368,1992,8,1,1,0,0,120,0,0,1,1,0,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1695",4532,368,1993,11,1,1,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,0,"LIT","Lithuania"
"1696",4532,368,1993,11,1,1,0,0,120,0,0,0,1,0,0,4,0,0,0,0,0,0,"LIT","Lithuania"
"1697",4545,368,1994,2,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1698",4545,368,1994,2,1,1,0,0,120,0,0,1,1,1,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1699",4565,368,1994,3,1,1,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1700",4565,368,1994,3,1,1,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1701",4575,368,1994,4,1,1,0,0,180,0,0,1,1,1,0,2,0,0,0,0,0,0,"LIT","Lithuania"
"1702",4575,368,1994,4,1,1,0,0,180,0,0,1,1,1,0,2,0,0,0,0,0,0,"LIT","Lithuania"
"1703",4670,368,1995,2,1,1,0,0,120,0,0,1,1,0,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1704",4670,368,1995,2,1,1,0,0,120,0,0,1,1,0,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1705",4685,368,1995,3,1,1,0,0,120,0,0,1,1,1,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1706",4685,368,1995,3,1,1,0,0,120,0,0,1,1,1,0,3,0,0,0,0,0,0,"LIT","Lithuania"
"1707",4805,368,1996,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1708",4805,368,1996,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"LIT","Lithuania"
"1709",5020,368,2002,9,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1710",5020,368,2002,9,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"LIT","Lithuania"
"1711",2550,212,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"LUX","Luxembourg"
"1712",2550,212,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"LUX","Luxembourg"
"1713",3130,212,1948,3,0,1,0,0,600,1,0,0,0,1,1,0,0,1,0,0,0,0,"LUX","Luxembourg"
"1714",3130,212,1948,3,0,1,0,0,600,1,0,0,0,1,1,0,0,1,0,0,0,0,"LUX","Luxembourg"
"1715",3130,212,1954,10,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"LUX","Luxembourg"
"1716",3130,212,1954,10,0,1,0,0,600,1,0,0,0,1,1,0,0,0,0,3,1,0,"LUX","Luxembourg"
"1717",3180,212,1949,4,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,0,0,0,"LUX","Luxembourg"
"1718",3180,212,1949,4,0,1,0,0,240,1,0,0,1,1,1,0,0,0,0,0,0,0,"LUX","Luxembourg"
"1719",3180,212,1951,6,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"LUX","Luxembourg"
"1720",3180,212,1951,6,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"LUX","Luxembourg"
"1721",3740,212,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LUX","Luxembourg"
"1722",3740,212,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LUX","Luxembourg"
"1723",3740,212,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LUX","Luxembourg"
"1724",3740,212,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"LUX","Luxembourg"
"1725",4175,212,1992,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"LUX","Luxembourg"
"1726",4175,212,1992,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"LUX","Luxembourg"
"1727",4175,212,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"LUX","Luxembourg"
"1728",4175,212,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"LUX","Luxembourg"
"1729",3015,435,1973,11,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"MAA","Mauritania"
"1730",3435,435,1961,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,"MAA","Mauritania"
"1731",3455,435,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"MAA","Mauritania"
"1732",3628,435,1970,6,0,1,0,0,NA,0,0,0,1,0,0,NA,NA,0,0,0,NA,NA,"MAA","Mauritania"
"1733",3785,435,1977,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MAA","Mauritania"
"1734",3810,435,1978,4,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MAA","Mauritania"
"1735",3895,435,1981,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"MAA","Mauritania"
"1736",3948,435,1983,12,0,1,0,0,240,0,0,0,1,0,0,4,0,0,0,0,0,NA,"MAA","Mauritania"
"1737",3995,435,1989,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"MAA","Mauritania"
"1738",4953,435,2001,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAA","Mauritania"
"1739",4953,435,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MAA","Mauritania"
"1740",5055,435,2008,1,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"MAA","Mauritania"
"1741",3740,343,1995,10,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MAC","Macedonia"
"1742",4735,343,1995,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"MAC","Macedonia"
"1743",4800,343,1996,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAC","Macedonia"
"1744",4913,343,1998,12,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"MAC","Macedonia"
"1745",4970,343,2001,4,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,0,"MAC","Macedonia"
"1746",7025,343,2017,8,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"MAC","Macedonia"
"1747",7040,343,2018,6,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,"MAC","Macedonia"
"1748",3708,781,1972,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAD","Maldives"
"1749",3390,580,1960,6,0,0,1,5,0,1,0,0,0,0,1,0,1,0,4,3,0,0,"MAG","Madagascar"
"1750",3455,580,1961,9,0,1,0,0,120,1,0,0,1,1,1,0,0,0,0,0,0,0,"MAG","Madagascar"
"1751",4953,580,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAG","Madagascar"
"1752",4953,580,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MAG","Madagascar"
"1753",3330,820,1957,10,0,0,0,0,0,1,0,0,0,1,1,0,1,0,4,3,0,0,"MAL","Malaysia"
"1754",3525,820,1965,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,"MAL","Malaysia"
"1755",3733,820,1974,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAL","Malaysia"
"1756",3755,820,1976,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAL","Malaysia"
"1757",3585,590,1968,3,0,0,0,0,72,0,0,0,0,1,0,0,1,0,3,3,0,0,"MAS","Mauritius"
"1758",4953,590,2001,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAS","Mauritius"
"1759",4953,590,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MAS","Mauritius"
"1760",4985,590,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAS","Mauritius"
"1761",4985,590,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"MAS","Mauritius"
"1762",4953,553,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAW","Malawi"
"1763",4953,553,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MAW","Malawi"
"1764",4985,553,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MAW","Malawi"
"1765",4985,553,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"MAW","Malawi"
"1766",1020,280,1815,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MEC","Mecklenburg Schwerin"
"1767",1020,280,1820,5,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MEC","Mecklenburg Schwerin"
"1768",1020,280,1850,11,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MEC","Mecklenburg Schwerin"
"1769",1287,280,1866,8,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"MEC","Mecklenburg Schwerin"
"1770",2550,70,1942,6,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"MEX","Mexico"
"1771",3010,70,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"MEX","Mexico"
"1772",3075,70,1947,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MEX","Mexico"
"1773",3150,70,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MEX","Mexico"
"1774",3740,359,1993,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MLD","Moldova"
"1775",4325,359,1992,9,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1776",4345,359,1992,10,1,1,0,0,60,0,0,1,1,0,0,1,0,0,0,0,0,0,"MLD","Moldova"
"1777",4355,359,1992,11,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,3,"MLD","Moldova"
"1778",4360,359,1992,11,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"MLD","Moldova"
"1779",4390,359,1992,12,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1780",4420,359,1993,1,1,1,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1781",4450,359,1993,3,1,1,0,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,"MLD","Moldova"
"1782",4600,359,1994,6,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1783",4650,359,1994,11,1,1,0,0,120,0,0,1,1,1,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1784",4685,359,1995,3,1,1,0,0,120,0,0,1,1,1,0,3,0,0,0,0,0,0,"MLD","Moldova"
"1785",4690,359,1995,3,1,1,0,0,120,0,0,0,1,1,0,1,0,0,0,0,0,0,"MLD","Moldova"
"1786",4705,359,1995,4,1,1,0,0,120,0,0,0,1,1,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1787",4795,359,1996,4,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"MLD","Moldova"
"1788",4990,359,2001,11,1,1,0,0,120,0,0,0,1,0,0,3,0,0,0,0,0,0,"MLD","Moldova"
"1789",5027,359,2002,11,1,1,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,"MLD","Moldova"
"1790",3385,432,1960,6,0,1,0,0,NA,1,0,0,0,1,1,0,1,0,4,3,0,1,"MLI","Mali"
"1791",3430,432,1961,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"MLI","Mali"
"1792",3510,432,1964,11,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"MLI","Mali"
"1793",3738,432,1975,7,0,NA,0,0,0,0,0,0,1,0,0,NA,0,0,0,0,NA,0,"MLI","Mali"
"1794",3785,432,1977,6,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"MLI","Mali"
"1795",3810,432,1978,4,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MLI","Mali"
"1796",4953,432,2000,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MLI","Mali"
"1797",4953,432,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MLI","Mali"
"1798",5055,432,2007,6,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"MLI","Mali"
"1799",3505,338,1964,9,0,0,0,0,120,1,0,0,0,1,1,0,1,0,3,3,0,0,"MLT","Malta"
"1800",3740,338,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MLT","Malta"
"1801",3740,338,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MLT","Malta"
"1802",3865,338,1980,9,0,1,0,0,48,0,0,1,0,1,1,0,0,0,0,0,0,1,"MLT","Malta"
"1803",3910,338,1981,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"MLT","Malta"
"1804",3963,338,1984,11,0,1,0,0,60,0,0,1,0,0,1,1,0,0,0,0,0,0,"MLT","Malta"
"1805",4175,338,2007,11,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,"MLT","Malta"
"1806",5072,338,2005,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MLT","Malta"
"1807",3740,221,1975,8,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MNC","Monaco"
"1808",3740,221,1990,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MNC","Monaco"
"1809",1480,341,1912,9,0,0,1,6,36,1,1,0,0,1,1,0,0,1,0,0,0,0,"MNG","Montenegro"
"1810",3180,341,2016,5,1,1,0,0,240,1,0,0,1,1,1,0,0,0,0,3,0,0,"MNG","Montenegro"
"1811",3740,341,2006,6,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MNG","Montenegro"
"1812",5080,341,2006,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MNG","Montenegro"
"1813",1125,332,1847,12,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,"MOD","Modena"
"1814",2370,712,1936,3,0,0,0,0,120,1,0,0,0,1,1,0,0,0,0,0,0,0,"MON","Mongolia"
"1815",2370,712,1946,2,0,1,0,0,120,1,0,0,0,1,1,0,0,0,0,0,0,0,"MON","Mongolia"
"1816",3535,712,1966,1,0,1,0,0,240,1,0,0,0,0,1,0,0,0,0,0,0,0,"MON","Mongolia"
"1817",3740,712,2012,11,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,"MON","Mongolia"
"1818",3755,712,2005,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MON","Mongolia"
"1819",4395,712,1993,1,1,1,0,0,240,0,0,0,1,0,0,2,0,0,0,0,0,3,"MON","Mongolia"
"1820",4521,712,1993,10,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,3,"MON","Mongolia"
"1821",4585,712,1994,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"MON","Mongolia"
"1822",4695,712,1995,4,1,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"MON","Mongolia"
"1823",3015,600,1958,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1824",3015,600,1958,10,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1825",3205,600,1961,6,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"MOR","Morocco"
"1826",3205,600,1961,6,1,1,0,0,120,1,0,0,1,1,1,0,0,0,3,0,0,0,"MOR","Morocco"
"1827",3315,600,1956,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1828",3315,600,1956,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1829",3615,600,1969,1,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1830",3615,600,1969,1,0,1,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1831",3628,600,1970,6,0,1,0,0,NA,0,0,0,1,0,0,NA,NA,0,0,0,NA,NA,"MOR","Morocco"
"1832",3628,600,1970,6,0,1,0,0,NA,0,0,0,1,0,0,NA,NA,0,0,0,NA,NA,"MOR","Morocco"
"1833",3755,600,2016,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1834",3755,600,2016,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MOR","Morocco"
"1835",3960,600,1984,8,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"MOR","Morocco"
"1836",3960,600,1984,8,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"MOR","Morocco"
"1837",3995,600,1989,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"MOR","Morocco"
"1838",3995,600,1989,2,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,"MOR","Morocco"
"1839",4040,600,1991,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,"MOR","Morocco"
"1840",4040,600,1991,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,"MOR","Morocco"
"1841",3380,775,1960,1,0,1,0,0,120,0,0,0,1,0,0,0,0,0,0,0,0,0,"MYA","Myanmar"
"1842",3460,775,1962,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MYA","Myanmar"
"1843",3755,775,1995,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MYA","Myanmar"
"1844",3775,541,1977,3,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"MZM","Mozambique"
"1845",3820,541,1978,10,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"MZM","Mozambique"
"1846",3845,541,1979,2,0,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"MZM","Mozambique"
"1847",3875,541,1980,9,1,1,0,0,240,0,0,0,1,1,0,0,0,0,0,0,0,3,"MZM","Mozambique"
"1848",3887,541,1981,1,0,NA,NA,NA,NA,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,"MZM","Mozambique"
"1849",3955,541,1984,3,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,"MZM","Mozambique"
"1850",4953,541,2000,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MZM","Mozambique"
"1851",4953,541,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"MZM","Mozambique"
"1852",4985,541,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MZM","Mozambique"
"1853",4985,541,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"MZM","Mozambique"
"1854",5055,541,2007,6,1,1,0,0,0,1,0,0,1,0,1,4,0,0,1,0,0,0,"MZM","Mozambique"
"1855",4920,565,1999,4,0,1,0,0,NA,1,0,0,0,0,1,NA,NA,NA,3,NA,NA,NA,"NAM","Namibia"
"1856",4953,565,2000,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NAM","Namibia"
"1857",4953,565,2002,7,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,"NAM","Namibia"
"1858",4985,565,2001,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NAM","Namibia"
"1859",4985,565,2003,8,1,1,0,0,0,1,0,0,1,1,1,3,0,0,3,0,0,0,"NAM","Namibia"
"1860",3383,790,1960,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NEP","Nepal"
"1861",2550,920,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"NEW","New Zealand"
"1862",2565,920,1944,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,"NEW","New Zealand"
"1863",3215,920,1951,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"NEW","New Zealand"
"1864",3260,920,1954,9,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"NEW","New Zealand"
"1865",3755,920,2005,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"NEW","New Zealand"
"1866",1450,93,1907,12,0,1,0,0,120,0,0,0,1,0,0,3,0,5,0,0,0,3,"NIC","Nicaragua"
"1867",2105,93,1923,2,0,1,0,0,131,0,0,0,1,0,0,3,0,5,0,0,0,0,"NIC","Nicaragua"
"1868",2550,93,1942,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,0,"NIC","Nicaragua"
"1869",3010,93,1945,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"NIC","Nicaragua"
"1870",3075,93,1948,10,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"NIC","Nicaragua"
"1871",3150,93,1948,4,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,"NIC","Nicaragua"
